BlockId,sequence
blk_-2034199003205572356,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8368066831838818040,"[7, 1]"
blk_-5389110599207301914,"[7, 1, 1, 16]"
blk_4604432740901834463,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-2571800628598950771,"[7, 1, 1, 16]"
blk_1185866611231693950,"[7, 1, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 9, 8, 9, 9, 8, 8, 9, 8, 9, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-4964818656785297668,"[7, 1]"
blk_-5835413058689662591,"[7, 1]"
blk_6704413852589536931,"[7, 1]"
blk_-4469156083788004457,"[7, 1]"
blk_1148764347249240668,"[7, 1, 1, 16]"
blk_5456406677750733136,"[7, 1, 1, 16]"
blk_1375695367125685145,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 9, 8, 8, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_4485066766119140641,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 8, 8, 9, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_5029827588147494478,"[7, 1, 1, 16]"
blk_-9035126601360274929,"[7, 1, 1, 1, 14, 13, 2, 2, 2, 3, 4, 3, 4, 3, 4, 1, 2, 11, 12, 5, 9, 10, 8, 9, 8, 9, 8, 9, 6, 6, 6, 5, 5, 5]"
blk_3943152616785809300,"[7, 1]"
blk_2941433756209890833,"[7, 1]"
blk_898365227339440801,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-335512943900023769,"[7, 1]"
blk_-8703054082916175791,"[7, 1]"
blk_8013975826583151875,"[7, 1, 1, 16]"
blk_8199742027439188550,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 8, 9, 8, 9, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_5917792998846766819,"[7, 1, 1, 16]"
blk_103055916170191038,"[7, 1, 1, 16]"
blk_1147931405528504520,"[7, 1, 1, 16]"
blk_2085078540799435214,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-5215044145744618491,"[7, 1, 1, 16]"
blk_3782601689695357337,"[1, 7, 1, 16]"
blk_8068079515720481461,"[7, 1, 1, 16]"
blk_-3709821569659686539,"[7, 1]"
blk_-8711854707819478388,"[7, 1, 1, 16]"
blk_8416619017818158566,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 15, 5, 5]"
blk_232278606706454125,"[7, 1, 1, 16]"
blk_4642296837869582258,"[7, 1, 1, 16]"
blk_9136888108718069106,"[7, 1, 1, 1, 3, 4, 3, 4, 2, 2, 2, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 15, 5, 5]"
blk_-5104007792746389101,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-5109524869209803699,"[7, 1]"
blk_-49381680268985229,"[7, 1, 1, 1, 3, 4, 3, 4, 3, 4, 2, 2, 2, 8, 8, 9, 8, 9, 8, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-5284258729703218240,"[7, 1]"
blk_-9068090272722741284,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-9127093905178414238,"[7, 1]"
blk_2067114864290868805,"[7, 1, 1, 16]"
blk_8040991963621441858,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5, 15]"
blk_-6124852053732916135,"[7, 1]"
blk_6646217205204977815,"[7, 1]"
blk_4297029905429642532,"[7, 1, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 8, 8, 9, 9, 8, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_7689606229046524103,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 10, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_7061601857091807679,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-2154565925032181460,"[7, 1]"
blk_4143098561989290057,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_2876583148427256563,"[7, 1, 1, 16]"
blk_8024968833701488375,"[7, 1, 1, 16]"
blk_8507733310191565779,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 5, 15]"
blk_8965421218503802566,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 9, 8, 9, 8, 8, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_-3330374469765996234,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-264796931339823488,"[7, 1]"
blk_-4470551927485402092,"[7, 1, 1, 16]"
blk_1540989756366686438,"[7, 1, 1, 16]"
blk_-3027399318052066302,"[7, 1, 1, 16]"
blk_-2085551568149765135,"[7, 1]"
blk_-75819800954745081,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 9, 8, 8, 8, 9, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-2760928598376271548,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 19, 2, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 5]"
blk_5975573489179832812,"[7, 1, 1, 16]"
blk_-6958758037020501321,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_1392915017343960307,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-6034154819410657240,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-7810569349065615212,"[7, 1, 1, 16]"
blk_-8177256604839268965,"[7, 1, 1, 16]"
blk_-2699372231232450236,"[7, 1]"
blk_8014876734077749009,"[7, 1, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 15, 5, 5]"
blk_8868914713718928327,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 8, 8, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_8378721230245145281,"[7, 1]"
blk_-194890857443112820,"[7, 1, 1, 16]"
blk_-7581362406667028932,"[7, 1, 1, 1, 2, 3, 4, 3, 4, 3, 4, 2, 2, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8789884844952315471,"[7, 1]"
blk_-5211883323629485799,"[7, 1]"
blk_-5341518767122438161,"[7, 1, 1, 16]"
blk_-7830087261379357291,"[7, 1, 1, 16]"
blk_3349244925615213581,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 9, 8, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_2882635806740578065,"[7, 1, 1, 16]"
blk_-7987594119174615384,"[7, 1]"
blk_-7977334650964119955,"[7, 1, 1, 1, 2, 3, 4, 3, 4, 2, 2, 3, 4, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_178112767931704346,"[7, 1, 1, 16]"
blk_8788565503562530469,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 15, 15, 5]"
blk_-4182550236871533037,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_2376470489622906203,"[7, 1]"
blk_-4538641947576367275,"[7, 1, 1, 1, 3, 4, 2, 2, 3, 4, 3, 4, 19, 2, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5]"
blk_2050460308850640756,"[7, 1, 1, 16]"
blk_5512463534398341633,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-4891946721242674564,"[7, 1, 1, 16]"
blk_-647776141813460061,"[7, 1, 1, 16]"
blk_-7742495345537909047,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 9, 8, 9, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8291583100261321648,"[7, 1, 1, 16]"
blk_8114475085462065936,"[7, 1]"
blk_7895707240020070613,"[7, 1]"
blk_-8448857984629631638,"[7, 1]"
blk_-7291633425768086458,"[7, 1, 1, 16]"
blk_2668205183285489044,"[7, 1]"
blk_-8608453576438523377,"[1, 1, 1, 7, 3, 4, 2, 2, 2, 3, 4, 3, 4, 9, 8, 9, 8, 9, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_9153498090919115089,"[7, 1, 1, 1, 3, 4, 2, 2, 2, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_-9075041266883655882,"[7, 1, 1, 16]"
blk_8314206842687951482,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 9, 6, 6, 6, 5, 5, 5, 15]"
blk_6559606053823168044,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_4533254061725671644,"[7, 1, 1, 1, 4, 4, 2, 2, 2, 3, 3, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8202429591178665008,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_-8985136039189146656,"[7, 1, 1, 1, 2, 3, 4, 3, 4, 2, 2, 3, 4, 10, 8, 8, 8, 8, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_7701508013157931378,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 10, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_9217669094222521548,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_-8961228932706785034,"[1, 7]"
blk_-2617569567780933649,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-2290878222727827167,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-405165337218587605,"[7, 1, 1, 16]"
blk_-6443401356880555261,"[7, 1]"
blk_-6260810991643369528,"[7, 1, 1, 16]"
blk_-5559222877314131251,"[1, 7, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_3500319162986162869,"[7, 1, 1, 16]"
blk_290335649178810661,"[7, 1, 1, 16]"
blk_8717072267468231918,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 15, 5]"
blk_-4451888874403502820,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_5952867196996708611,"[7, 1]"
blk_6259748723765522928,"[7, 1, 1, 16]"
blk_-5630910375170486213,"[1, 7]"
blk_-7467841259268988572,"[1, 1, 7, 16]"
blk_5730552310988776573,"[7, 1, 1, 16]"
blk_2819740603479754270,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8650384132270790870,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 10, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_6002322386494964906,"[7, 1, 1, 16]"
blk_1772477665495892854,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 8, 8, 10, 8, 8, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_4080768172434277713,"[7, 1]"
blk_8415071146989307053,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 15, 5, 5]"
blk_-6688189501872762039,"[7, 1]"
blk_5647151668251091064,"[7, 1, 1, 16]"
blk_2992543418547802056,"[7, 1, 1, 16]"
blk_6759795958204398417,"[7, 1, 1, 16]"
blk_9220264484457339243,"[1, 7, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5, 15]"
blk_159963638793297761,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_3959108323160968259,"[1, 1, 7, 16]"
blk_-7056067640212527320,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8357809048707696288,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5, 15]"
blk_-4994045589947677535,"[1, 7, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-3193087740586144088,"[7, 1]"
blk_4764961530258865361,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-1880896150795811261,"[7, 1]"
blk_-3252557230032956156,"[7, 1]"
blk_-8833593259974730211,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-2786682823994579943,"[7, 1]"
blk_-708742962317699546,"[7, 1, 1, 16]"
blk_-2907801230764890447,"[7, 1, 1, 16]"
blk_-3634517980114016012,"[7, 1, 1, 16]"
blk_2619476710612983488,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 8, 9, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-8336809332386893971,"[7, 1, 1, 16]"
blk_-8272328057428434466,"[7, 1, 1, 16]"
blk_4460259365337326462,"[7, 1, 1, 16]"
blk_3391641649093277684,"[7, 1]"
blk_3050642855880437763,"[7, 1, 1, 16]"
blk_1210912766713674493,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-263502801523264421,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-7513509616427486466,"[7, 1]"
blk_6824515985323126586,"[7, 1]"
blk_-5516799194304319286,"[7, 1, 1, 16]"
blk_690560859326469690,"[1, 7]"
blk_789605266938667681,"[7, 1]"
blk_-1950814260159934342,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-4397275276774729449,"[7, 1]"
blk_6790271800320014250,"[1, 7]"
blk_5259322765959800879,"[7, 1, 1, 16]"
blk_6761532714510397087,"[7, 1]"
blk_6679229867622579057,"[7, 1]"
blk_-811069936904477645,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_3080672003486811601,"[7, 1]"
blk_-8142019468716166085,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_6111883936672483492,"[7, 1, 1, 16]"
blk_8411288744161592202,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_7815378239731603990,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 4, 3, 8, 9, 8, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-3936938023807476565,"[7, 1, 1, 16]"
blk_-5756559056038788287,"[7, 1]"
blk_-8225146791777484394,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_7030145302331799315,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_9188308593588332373,"[7, 1]"
blk_-5231112547085534779,"[7, 1, 1, 16]"
blk_-6586353277594406689,"[7, 1, 1, 16]"
blk_-734505675470044801,"[7, 1, 1, 16]"
blk_-465250874866570326,"[7, 1]"
blk_-6629076342477243227,"[7, 1, 1, 16]"
blk_4885736256823711033,"[7, 1, 1, 16]"
blk_-443813336752965023,"[7, 1]"
blk_8557832759482461674,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_8367791625462110565,"[7, 1, 1, 1, 2, 2, 3, 4, 2, 3, 4, 3, 4, 8, 9, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 5, 5, 15, 15]"
blk_-1050539306216508795,"[7, 1, 1, 16]"
blk_4709162705021706999,"[7, 1]"
blk_4423773403510097745,"[7, 1]"
blk_7002469854991723145,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_4270895007159198911,"[7, 1, 1, 16]"
blk_9053361956697310554,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 19, 2, 8, 8, 9, 8, 8, 9, 8, 8, 9, 9, 8, 6, 6, 6, 5, 5, 5]"
blk_-4553966428365971109,"[7, 1, 1, 16]"
blk_3580528313227876291,"[7, 1, 1, 16]"
blk_-7002493404429384830,"[7, 1]"
blk_-8213438001268608400,"[7, 1, 1, 16]"
blk_8117355442072215809,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 10, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_8928546048935803847,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 5, 15]"
blk_5137614401642454442,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8321699623275269543,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 19, 8, 9, 8, 8, 9, 8, 8, 8, 9, 9, 8, 8, 6, 6, 6, 5, 5, 5, 15]"
blk_1120008972176789202,"[7, 1]"
blk_4534539802254756454,"[7, 1]"
blk_8184786860109161804,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_794627979630215804,"[7, 1, 1, 1, 2, 3, 4, 2, 19, 2, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5]"
blk_8265600409964117043,"[7, 1, 1, 16]"
blk_-6995222426623055327,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_2300205311973847789,"[7, 1, 1, 16]"
blk_7009186467700647318,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 9, 8, 8, 9, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_5621795404895243941,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 9, 8, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_339793858306363124,"[7, 1, 1, 16]"
blk_8497363499618134437,"[7, 1]"
blk_5714648135168567889,"[7, 1, 1, 16]"
blk_-8253699821864022629,"[7, 1]"
blk_2033498343892115158,"[7, 1]"
blk_2365568999570551425,"[7, 1]"
blk_8067162863848114765,"[7, 1, 1, 16]"
blk_-8941886405261189777,"[7, 1]"
blk_-5674154363962955901,"[7, 1]"
blk_8115732552715194206,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 5, 15]"
blk_-920392472462506414,"[7, 1, 1, 16]"
blk_3979285085445334345,"[7, 1]"
blk_7024462080548771425,"[7, 1, 1, 16]"
blk_5769860808329332261,"[7, 1, 1, 16]"
blk_444101286013024786,"[7, 1]"
blk_-3484138154646298450,"[7, 1]"
blk_-4252860056744968928,"[7, 1]"
blk_9098605519954113292,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 9, 8, 8, 9, 8, 8, 9, 8, 8, 6, 6, 6, 5, 15, 5, 5]"
blk_7097745229171448190,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_271666501160839417,"[7, 1, 1, 16]"
blk_5785346719213212762,"[7, 1]"
blk_8655362588981430005,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 3, 4, 2, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 15, 5, 5]"
blk_4129108331672607244,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_-1595925383386663520,"[7, 1, 1, 1, 2, 3, 4, 3, 4, 2, 2, 3, 4, 8, 8, 9, 8, 9, 8, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_1057944680881046388,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_4968108883625836733,"[7, 1, 1, 1, 2, 2, 2, 3, 4, 3, 4, 3, 4, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_5981556721844825903,"[7, 1, 1, 16]"
blk_-3311673876936600105,"[7, 1]"
blk_-3950880431547243045,"[7, 1, 1, 16]"
blk_7330313944212918062,"[7, 1]"
blk_8238944862088726671,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 2, 3, 4, 8, 9, 8, 8, 9, 8, 9, 8, 8, 6, 6, 6, 5, 5, 15, 5]"
blk_6879845529450407288,"[7, 1]"
blk_4649052150450768263,"[7, 1, 1, 1, 2, 2, 3, 4, 3, 4, 4, 2, 3, 8, 8, 9, 8, 8, 9, 8, 8, 9, 8, 9, 8, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_8380380189477325937,"[7, 1]"
blk_-6555327072448634805,"[7, 1, 1, 1, 2, 3, 4, 2, 2, 3, 4, 3, 4, 8, 9, 8, 8, 9, 8, 9, 8, 8, 8, 9, 6, 6, 6, 5, 5, 18, 2, 5]"
blk_949954263876915773,"[7, 1]"
